id,item_type,price,color,image_URL,fit,occasion,brand,pattern,fabric,length
,jeans,599,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2425789/2018/12/3/4e722a6d-328e-4a0d-9fbf-ac81fefbb1111543836318820-Roadster-Men-Blue-Slim-Fit-Mid-Rise-Clean-Look-Jeans-5231543-1.jpg",Slim Fit,Casual,Roadster,None,Viscose Rayon,Regular
,jeans,2199,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8479341/2019/2/6/b2ade513-1429-466f-9c5b-b93efe72919c1549437562409-Flying-Machine-Men-Blue-Skinny-Fit-Low-Rise-Clean-Look-Stret-1.jpg",Skinny Fit,Casual,Flying Machine,None,Viscose Rayon,Regular
,jeans,1019,Navy Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7330632/2019/2/19/24ecf92a-3774-460c-aceb-7e61db223e731550561876515-Mast--Harbour-Men-Navy-Blue-Slim-Tapered-Fit-Mid-Rise-Clean--1.jpg",Tapered Fit,Casual,Mast & Harbour,None,Viscose Rayon,Regular
,jeans,1199,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6832390/2018/7/27/c25e7085-7267-457c-bdc4-d00bfcfce2331532673698431-WROGN-Men-Jeans-7751532673697000-1.jpg",Slim Fit,Casual,WROGN,None,Viscose Rayon,Regular
,jeans,1899,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8371429/2019/1/30/e71bdb17-7e04-4d1b-8a46-d774d95382fb1548846657800-Roadster-Men-Blue-Skinny-Fit-Mid-Rise-Clean-Look-Stretchable-1.jpg",Skinny Fit,Casual,Roadster,None,Viscose Rayon,Regular
,jeans,7799,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7158542/2018/11/22/6976b389-17f4-4600-9ffd-eeefb402eeba1542886575854-Calvin-Klein-Jeans-Men-Jeans-8791542886574430-1.jpg",Slim Fit,Casual,Calvin Klein Jeans,None,Viscose Rayon,Regular
,jeans,849,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7733664/2019/1/22/9ec4f32e-b410-414a-99f8-cba61bf143201548156497332-Roadster-Men-Jeans-4301548156495909-1.jpg",Skinny Fit,Casual,Roadster,None,Viscose Rayon,Regular
,jeans,1299,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2338202/2018/6/11/457b8018-246b-4ea8-9677-598f85f9eb891528714450395-WROGN-Men-Blue-Slim-Fit-Mid-Rise-Clean-Look-Stretchable-Jean-1.jpg",Slim Fit,Casual,WROGN,None,Viscose Rayon,Regular
,jeans,1329,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2383794/2018/2/1/11517477450540-HERENOW-Men-Jeans-5731517477450460-1.jpg",Slim Fit,Casual,HERE&NOW,None,Viscose Rayon,Cropped
,jeans,849,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7330635/2019/2/19/5600830a-d0b4-44d8-9442-0ed51d9e6a721550561882394-Mast--Harbour-Men-Blue-Skinny-Fit-Mid-Rise-Clean-Look-Stretc-1.jpg",Skinny Fit,Casual,Mast & Harbour,None,Viscose Rayon,Regular
,jeans,959,White,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1331680/2016/9/7/11473239769045-ether-Men-White-Skinny-Fit-Mid-Rise-Clean-Look-Jeans-7501473239768894-1.jpg",Skinny Fit,Casual,ether,None,Viscose Rayon,Regular
,jeans,1664,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7656444/2019/1/23/f9dfc812-3f49-403e-92b0-5b4232f1fdd81548248401417-French-Connection-Men-Blue-Slim-Fit-Mid-Rise-Clean-Look-Stre-1.jpg",Slim Fit,Casual,French Connection,None,Viscose Rayon,Regular
,jeans,1399,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2338256/2018/4/11/11523440628438-WROGN-Men-Grey-Slim-Fit-Mid-Rise-Low-Distress-Stretchable-Jeans-1711523440628239-1.jpg",Slim Fit,Casual,WROGN,None,Viscose Rayon,Regular
,jeans,799,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/4911729/2018/5/17/b5132da8-3948-4734-b78c-d5e6d82b57f81526553754090-HERENOW-Men-Black-Tapered-Fit-Mid-Rise-Slash-Knee-Stretchable-Jeans-7281526553752850-1.jpg",Tapered Fit,Casual,HERE&NOW,None,Viscose Rayon,Cropped
,jeans,1199,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7678836/2018/12/17/04fceac4-8e1b-4982-ba58-00485243a3481545031068966-Roadster-Men-Jeans-841545031064917-1.jpg",Skinny Fit,Casual,Roadster,None,Viscose Rayon,Regular
,jeans,1594,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8505045/2019/2/6/7f2414cd-381b-4409-ba7e-a1b119f2ffba1549437037386-SPYKAR-Men-Jeans-3331549437035739-1.jpg",Skinny Fit,Casual,SPYKAR,None,Viscose Rayon,Regular
,jeans,809,Navy Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/2/16/29402836-f2c8-467e-ba1b-23a4160ed9cf1550306172013-1.jpg",Slim Fit,Casual,Routeen,None,Viscose Rayon,Regular
,jeans,4194,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6538481/2018/7/4/09cd8aa9-0d64-4439-bd6f-eb851bb71be11530695283557-GAS-Men-Blue-Slim-Fit-Low-Rise-Clean-Look-Stretchable-Jeans--1.jpg",Slim Fit,Casual,GAS,None,Viscose Rayon,Regular
,jeans,1379,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2057065/2017/9/5/11504593607322-HERENOW-Men-Blue-Slim-Fit-Mid-Rise-Clean-Look-Stretchable-Jeans-7831504593607169-1.jpg",Slim Fit,Casual,HERE&NOW,None,Cotton,Regular
,jeans,1049,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7278581/2019/1/22/9f3c33c2-9101-4e0a-8a5b-f939d49c01571548156476134-Roadster-Men-Jeans-1771548156474800-1.jpg",Skinny Fit,Casual,Roadster,None,Viscose Rayon,Regular
,jeans,749,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7139489/2018/9/21/a86a1c47-fb48-4c3f-98dc-b6ba854c42da1537511116541-Roadster-Men-Black-Skinny-Fit-Mid-Rise-Clean-Look-Stretchable-Jeans-4761537511116343-1.jpg",Regular Fit,Casual,Roadster,None,Viscose Rayon,Regular
,jeans,3893,Navy Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7484617/2018/12/14/5638d5ad-4e41-4bf7-a61e-33c04bdcb6321544779905919-GAS-Men-Navy-Blue-Straight-Fit-Mid-Rise-Clean-Look-Stretchab-1.jpg",Straight Fit,Casual,GAS,None,Viscose Rayon,Regular
,jeans,5399,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7158500/2018/11/19/46893ecf-c1b9-4d55-a29b-116920974ad51542609495331-Calvin-Klein-Jeans-Men-Blue-Slim-Fit-Mid-Rise-Clean-Look-Str-1.jpg",Slim Fit,Casual,Calvin Klein Jeans,None,Viscose Rayon,Regular
,jeans,1699,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7733676/2019/2/13/d07014e0-f91b-495d-9c4e-1130cfad12111550039157214-Roadster-Men-Blue-Skinny-Fit-Mid-Rise-Clean-Look-Stretchable-1.jpg",Skinny Fit,Casual,Roadster,None,Viscose Rayon,Regular
,jeans,1099,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6973507/2019/1/8/f20f11ab-0a78-4c18-808c-ab3ff66b6fcb1546942654799-HRX-by-Hrithik-Roshan-Men-Blue-Skinny-Fit-Mid-Rise-Clean-Loo-1.jpg",Skinny Fit,Casual,HRX by Hrithik Roshan,None,Viscose Rayon,Regular
,jeans,2399,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8536457/2019/1/31/f3060ce9-39d5-4731-abb6-4e38013fd2601548935608546-Lee-Men-Blue-Skinny-Fit-Mid-Rise-Clean-Look-Stretchable-Jean-1.jpg",Skinny Fit,Casual,Lee,None,Cotton,Regular
,jeans,649,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6843240/2018/7/24/739a9a41-ccc7-4594-9ca9-26a5c7e546121532429598437-Roadster-Men-Blue-Slim-Fit-Mid-Rise-Clean-Look-Jeans-6201532-1.jpg",Slim Fit,Casual,Roadster,None,Viscose Rayon,Regular
,jeans,1199,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2338151/2018/3/13/11520935046641-WROGN-Men-Blue-Slim-Fit-Mid-Rise-Mildly-Distressed-Stretchable-Jeans-7411520935046491-1.jpg",Slim Fit,Casual,WROGN,None,Viscose Rayon,Regular
,jeans,1609,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2057059/2017/9/5/11504592528529-HERENOW-Men-Blue-Tapered-Fit-Mid-Rise-Clean-Look-Stretchable-Jeans-1551504592528374-1.jpg",Tapered Fit,Casual,HERE&NOW,None,Viscose Rayon,Regular
,jeans,899,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7263808/2018/10/30/7e3a3ccc-e6af-4979-9080-efe39c4e50fc1540889266533-HERENOW-Men-Blue-Slim-Fit-Mid-Rise-Clean-Look-Stretchable-Jeans-2381540889266423-1.jpg",Slim Fit,Casual,HERE&NOW,None,Cotton,Cropped
,jeans,2549,Navy Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/1/23/9156346a-8ea3-414c-a031-5b2b668ac8451548217796917-1.jpg",Regular Fit,Casual,V Dot,None,Viscose Rayon,Regular
,jeans,1399,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6978314/2018/8/7/32857990-a06e-432e-bf8c-8002b56f13d01533625772566-Flying-Machine-Men-Blue-Slim-Fit-Mid-Rise-Clean-Look-Stretchable-Jeans-8891533625772419-1.jpg",Slim Fit,Casual,Flying Machine,None,Viscose Rayon,Regular
,jeans,1199,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/4911730/2018/5/29/75ea3418-c6ce-4be7-b78b-23240165dd861527579555226-HERENOW-Men-Jeans-8771527579554385-1.jpg",Slim Fit,Casual,HERE&NOW,None,Viscose Rayon,Cropped
,jeans,1099,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1729342/2017/2/23/11487840387550-WROGN-Men-Black-Slim-Fit-Mid-Rise-Clean-Look-Jeans-7001487840387274-1.jpg",Slim Fit,Casual,WROGN,None,Viscose Rayon,Regular
,jeans,2199,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8479347/2019/2/7/a26a24a8-6770-4221-b8ba-f93f0616e78e1549527886433-Flying-Machine-Men-Blue-Tapered-Fit-Mid-Rise-Clean-Look-Stre-1.jpg",Tapered Fit,Casual,Flying Machine,None,Viscose Rayon,Regular
,jeans,1139,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2238464/2017/11/30/11512034625754-HERENOW-Men-Black-Slim-Fit-Mid-Rise-Clean-Look-Stretchable-Jeans-2121512034625658-1.jpg",Slim Fit,Casual,HERE&NOW,None,Cotton,Regular
,jeans,599,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7633378/2019/1/8/0fcb7fd6-bc30-4798-b7e8-16f3ef6319c81546947828912-ether-Men-Blue-Skinny-Fit-Mid-Rise-Clean-Look-Stretchable-Je-1.jpg",Skinny Fit,Casual,ether,None,Viscose Rayon,Regular
,jeans,879,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2375104/2018/1/10/11515567204831-HERENOW-Men-Jeans-9801515567204732-1.jpg",Slim Fit,Casual,HERE&NOW,None,Viscose Rayon,Regular
,jeans,986,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/2/16/16cece98-440e-4f66-afca-507789ee05061550256389171-1.jpg",Slim Fit,Casual,Routeen,None,Viscose Rayon,Regular
,jeans,2799,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8463343/2019/2/7/bc30ce15-ceea-4748-aa5b-062bb51f95921549527853912-Flying-Machine-Men-Blue--Blue-Slim-Fit-Mid-Rise-Clean-Look-J-1.jpg",Slim Fit,Casual,Flying Machine,None,Viscose Rayon,Regular
,jeans,7199,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7158501/2018/11/19/027f556e-1968-4087-86ad-bb6b92791b751542611361172-Calvin-Klein-Jeans-Men-Jeans-41542611360990-1.jpg",Slim Fit,Casual,Calvin Klein Jeans,None,Viscose Rayon,Regular
,jeans,1019,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7255241/2018/12/6/3324671e-8d55-4b3a-81d9-d8cc8a8c46cf1544080584673-Mast--Harbour-Men-Jeans-7531544080583779-1.jpg",Skinny Fit,Casual,Mast & Harbour,None,Viscose Rayon,Regular
,jeans,779,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2356421/2018/4/12/11523523264804-Roadster-Men-Black-Slim-Fit-Mid-Rise-Clean-Look-Jeans-7001523523264557-1.jpg",Slim Fit,Casual,Roadster,None,Viscose Rayon,Regular
,jeans,4543,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7227951/2018/9/19/e83b4289-ec7f-4f1c-a5d7-7cc81fecd85f1537349318009-GAS-Men-Blue-Regular-Fit-Mid-Rise-Clean-Look-Stretchable-Jeans-7711537349317903-1.jpg",Regular Fit,Casual,GAS,None,Viscose Rayon,Regular
,jeans,1019,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7255223/2019/2/19/9a38aaac-78ca-43e9-936c-35cadbc947661550561839262-Mast--Harbour-Men-Blue-Skinny-Fit-Mid-Rise-Clean-Look-Stretc-1.jpg",Skinny Fit,Casual,Mast & Harbour,None,Viscose Rayon,Regular
,jeans,1439,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2126457/2017/9/20/11505911788566-HERENOW-Men-Blue-Tapered-Fit-Mid-Rise-Clean-Look-Stretchable-Jeans-9781505911788388-1.jpg",Slim Fit,Casual,HERE&NOW,None,Viscose Rayon,Regular
,jeans,1399,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2339790/2018/4/20/11524208748231-WROGN-Men-Blue-Jogger-Mid-Rise-Clean-Look-Stretchable-Jeans-9071524208748011-1.jpg",Jogger,Casual,WROGN,None,Viscose Rayon,Regular
,jeans,849,Navy Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7255260/2019/2/19/f4431c1d-c2a3-412b-a557-d562f97842c51550562098408-Mast--Harbour-Men-Navy-Blue-Skinny-Fit-Mid-Rise-Clean-Look-S-1.jpg",Skinny Fit,Casual,Mast & Harbour,None,Viscose Rayon,Regular
,jeans,2924,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7227012/2018/9/25/34828387-8926-4b5f-b100-48f18979ad291537871967497-GAP-Mens-Washwell-Light-Indigo-Jeans-in-Skinny-Fit-with-GapFlex-2811537871967402-1.jpg",Skinny Fit,Casual,GAP,None,Viscose Rayon,Regular
,jeans,2099,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2471483/2018/4/3/11522735662018-Levis-Men-Jeans-5721522735661826-1.jpg",Skinny Fit,Casual,Levis,None,Viscose Rayon,Regular
,jeans,1519,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7139480/2019/1/22/fc0f1fed-ecaa-4bb0-a77e-82ee3b7ec3f51548158817555-Roadster-Men-Jeans-9061548158816570-1.jpg",Skinny Fit,Casual,Roadster,None,Viscose Rayon,Regular
,jeans,4543,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7228074/2019/1/22/61f659d7-4b45-4fd9-a015-a9954112a6a01548144505922-GAS-Men-Blue-Skinny-Fit-Mid-Rise-Clean-Look-Stretchable-Jean-1.jpg",Skinny Fit,Casual,GAS,None,Viscose Rayon,Regular
,jeans,1699,Navy Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7733647/2019/2/7/22560446-795e-46af-90e4-8500c75aa51d1549537328458-Roadster-Men-Jeans-481549537327549-1.jpg",Skinny Fit,Casual,Roadster,None,Viscose Rayon,Regular
,jeans,849,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/3880954/2018/3/27/11522151788584-HIGHLANDER-Men-Blue-Tapered-Fit-Mid-Rise-Clean-Look-Stretchable-Jeans-7901522151788413-1.jpg",Tapered Fit,Casual,HIGHLANDER,None,Viscose Rayon,Regular
,jeans,739,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/4322597/2018/10/12/b17d7df6-de96-4365-9ac0-99f2e306cb231539346058117-HIGHLANDER-Men-Black-Jogger-Mid-Rise-Clean-Look-Stretchable--1.jpg",Jogger,Casual,HIGHLANDER,None,Viscose Rayon,Regular
,jeans,849,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/3077230/2018/7/17/ce2513b9-067c-4979-8bca-4f5df0ff552c1531811141616-HIGHLANDER-Men-Blue-Slim-Fit-Mid-Rise-Clean-Look-Stretchable-1.jpg",Slim Fit,Casual,HIGHLANDER,None,Viscose Rayon,Regular
,jeans,999,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7029111/2018/11/7/23b295a8-5427-42d7-9280-87921f8d6b961541571200055-Roadster-Men-Blue-Skinny-Fit-Mid-Rise-Clean-Look-Stretchable-Jeans-9581541571199835-1.jpg",Skinny Fit,Casual,Roadster,None,Polyester,Regular
,jeans,779,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2296012/2018/2/21/11519191624924-Roadster-Men-Blue-Slim-Fit-Mid-Rise-Clean-Look-Jeans-2961519191624742-1.jpg",Slim Fit,Casual,Roadster,None,Cotton,Regular
,jeans,849,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/5669094/2018/6/12/b34ed8d1-b7d8-4ec9-a4a9-622032622bc81528798274245-Roadster-Men-Jeans-1711528798274064-1.jpg",Skinny Fit,Casual,Roadster,None,Viscose Rayon,Cropped
,jeans,2399,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8673381/2019/2/14/848fc692-a1aa-44f4-ad1d-f948e99e10cd1550128789954-WROGN-Men-Blue-Skinny-Fit-Mid-Rise-Clean-Look-Stretchable-Je-1.jpg",Skinny Fit,Casual,WROGN,None,Viscose Rayon,Regular
,jeans,599,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7633389/2019/1/8/cb25f73f-48b7-457e-9b7d-315caa24c0261546948096552-ether-Men-Blue-Skinny-Fit-Mid-Rise-Clean-Look-Stretchable-Je-1.jpg",Skinny Fit,Casual,ether,None,Viscose Rayon,Regular
,jeans,1119,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6775101/2019/1/16/235e41fc-30fd-4586-8d03-bf04434e47541547641630870-Roadster-Men-Grey-Skinny-Fit-Mid-Rise-Clean-Look-Stretchable-1.jpg",Skinny Fit,Casual,Roadster,None,Viscose Rayon,Regular
,jeans,1209,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8080241/2019/1/10/23d0080f-e9c0-4e91-862a-456c7d037e4c1547121850488-Celio-Men-Black-Slim-Fit-Mid-Rise-Clean-Look-Stretchable-Jea-1.jpg",Slim Fit,Casual,Celio,None,Cotton,Regular
,jeans,919,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2463607/2018/3/12/11520840161171-HERENOW-Men-Jeans-1681520840161002-1.jpg",Tapered Fit,Casual,HERE&NOW,None,Viscose Rayon,Cropped
,jeans,1019,Navy Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/4451386/2018/12/3/0a8da06a-4a31-4872-8fba-ae6d22665c6b1543819822663-Roadster-Men-Blue-Slim-Fit-Mid-Rise-Mildly-Distressed-Stretchable-Jeans-1251543819822442-1.jpg",Slim Fit,Casual,Roadster Fast and Furious,None,Viscose Rayon,Regular
,jeans,799,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2173989/2017/12/5/11512460656327-HIGHLANDER-Men-Black-Slim-Fit-Mid-Rise-Clean-Look-Stretchable-Jeans-7391512460656115-1.jpg",Slim Fit,Casual,HIGHLANDER,None,Cotton,Regular
,jeans,1704,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2474527/2018/4/3/11522757056883-Flying-Machine-Men-Black-Skinny-Fit-High-Rise-Clean-Look-Stretchable-Jeans-6551522757056611-1.jpg",Skinny Fit,Casual,Flying Machine,None,Viscose Rayon,Regular
,jeans,1199,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2057071/2017/9/13/11505285374759-HERENOW-Men-Black-Slim-Fit-Mid-Rise-Clean-Look-Stretchable-Jeans-3861505285374610-1.jpg",Slim Fit,Casual,HERE&NOW,None,Viscose Rayon,Regular
,jeans,899,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/4451362/2018/6/8/153cbc35-b951-410c-9cc8-92b608af8c7f1528435268194-Roadster-Men-Jeans-5791528435266592-1.jpg",Slim Fit,Casual,Roadster Fast and Furious,None,Viscose Rayon,Regular
,jeans,3893,Grey,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7639553/2019/1/22/37c99f96-e910-4deb-812c-44d888b8c80d1548139350250-GAS-Men-Jeans-8901548139349374-1.jpg",Slim Fit,Casual,GAS,None,Viscose Rayon,Regular
,jeans,7999,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8435339/2019/2/9/366343d4-c63a-4b77-8eb7-f4ece9a893191549696136625-Tommy-Hilfiger-Men-Jeans-5121549696135879-1.jpg",Tapered Fit,Casual,Tommy Hilfiger,None,Viscose Rayon,Regular
,jeans,7799,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7158527/2018/11/22/3ed8fa4b-d3e9-4808-aa02-b0fa17fdd41e1542884613555-Calvin-Klein-Jeans-Men-Blue-Slim-Fit-Mid-Rise-Clean-Look-Str-1.jpg",Slim Fit,Casual,Calvin Klein Jeans,None,Viscose Rayon,Regular
,jeans,1899,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7373433/2019/2/11/19d3750b-333f-412a-a3bc-1a4bbf0071441549888224936-Roadster-Men-Blue-Skinny-Fit-Mid-Rise-Mildly-Distressed-Stre-1.jpg",Skinny Fit,Casual,Roadster,None,Viscose Rayon,Cropped
,jeans,1049,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/4451365/2018/6/8/fdaf9013-5347-46e5-9f03-3e30994145f81528446800826-Roadster-Men-Jeans-3021528446799275-1.jpg",Slim Fit,Casual,Roadster Fast and Furious,None,Viscose Rayon,Regular
,jeans,1099,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2359257/2018/2/7/11517977949540-HERENOW-Men-Blue-Slim-Fit-Mid-Rise-Clean-Look-Stretchable-Jeans-6291517977949398-1.jpg",Slim Fit,Casual,HERE&NOW,None,Viscose Rayon,Regular
,jeans,899,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7678840/2018/12/18/8454342c-5abd-4e6b-9a1d-71d98086c3a51545114738453-Roadster-Men-Jeans-3191545114736567-1.jpg",Skinny Fit,Casual,Roadster,None,Viscose Rayon,Regular
,jeans,979,Green,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7797977/2018/11/19/0e102cb5-0e83-4245-8e7d-1119d027498a1542608231150-na-8861542608230953-1.jpg",Slim Fit,Casual,LOCOMOTIVE,None,Viscose Rayon,Regular
,jeans,2199,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8479361/2019/2/6/3f2b97a4-4426-4683-9d74-2b9cc72c9e4f1549437592807-Flying-Machine-Men-Blue-Tapered-Fit-Mid-Rise-Clean-Look-Stre-1.jpg",Tapered Fit,Casual,Flying Machine,None,Viscose Rayon,Regular
,jeans,2869,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/6841063/2018/9/25/98c6aefd-9951-4316-90e1-72e784d7c61e1537877888874-Levis-Men-Blue-Slim-Fit-Mid-Rise-Clean-Look-Stretchable-Jeans-6621537877888696-1.jpg",Slim Fit,Casual,Levis,None,Viscose Rayon,Regular
,jeans,2799,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8591369/2019/2/18/54a38b42-e47a-45bf-bc03-39276fa213401550485848467-United-Colors-of-Benetton-Men-Blue-Skinny-Fit-Mid-Rise-Clean-1.jpg",Skinny Fit,Casual,United Colors of Benetton,None,Viscose Rayon,Regular
,jeans,2599,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8424759/2019/2/9/610908ac-60c0-4400-b0d6-60493e85b8da1549707010300-WROGN-Men-Black-Slim-Fit-Mid-Rise-Clean-Look-Stretchable-Jea-1.jpg",Slim Fit,Casual,WROGN,None,Viscose Rayon,Regular
,jeans,1499,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7733659/2019/2/7/719f2063-bdef-4e3c-9389-bad1624f87d81549520929431-Roadster-Men-Jeans-9351549520927843-1.jpg",Skinny Fit,Casual,Roadster,None,Viscose Rayon,Regular
,jeans,1739,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/2/7/3c399b00-3b44-4107-98fd-35a12bcea68e1549523498054-1.jpg",Skinny Fit,Casual,Road Rockers,None,Viscose Rayon,Regular
,jeans,1259,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7255220/2019/1/30/2cc1d69e-7997-449f-a91d-db263002455d1548850507005-Kook-N-Keech-Men-Black-Skinny-Fit-Mid-Rise-Mildly-Distressed-1.jpg",Skinny Fit,Casual,Kook N Keech,None,Viscose Rayon,Regular
,jeans,749,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/4451368/2018/6/8/a7624bc0-8618-484e-a95a-301b08882e621528446739196-Roadster-Men-Jeans-181528446737695-1.jpg",Slim Fit,Casual,Roadster Fast and Furious,None,Viscose Rayon,Regular
,jeans,4194,Navy Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7484616/2018/12/13/de6449e1-8731-4b76-85b0-d9bb88f92edc1544712803057-GAS-Men-Jeans-4531544712801976-1.jpg",Straight Fit,Casual,GAS,None,Viscose Rayon,Regular
,jeans,879,Blue,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2057060/2017/9/5/11504593817011-HERENOW-Men-Blue-Slim-Fit-Mid-Rise-Clean-Look-Stretchable-Jeans-9561504593816870-1.jpg",Slim Fit,Casual,HERE&NOW,None,Cotton,Regular
,jeans,1559,Black,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7187768/2018/12/12/c79fb31a-bbfa-431b-80e0-90dfa00cdbbd1544599366250-HRX-by-Hrithik-Roshan-Men-Black-Slim-Fit-Mid-Rise-Clean-Look-1.jpg",Slim Fit,Casual,HRX by Hrithik Roshan,None,Viscose Rayon,Regular
